"","measure","Year","Waterway_1","Waterway_2","Waterway_3","Waterway_4"
"374","Fecal streptococci ",2004,"7.25954968454197","0.363146997929607","0","0"
"375","Fecal streptococci ",2005,"24.8272864826338","1.3744696969697","0","0"
"376","Fecal streptococci ",2006,"33.724631508029","0","0","0"
"377","Fecal streptococci ",2007,"100+","100+","0","0"
"378","Fecal streptococci ",2008,"15.8224490058088","22.8244533089036","0","0"
"379","Fecal streptococci ",2009,"16.1745440372726","48.2042380459784","0","0"
"380","Fecal streptococci ",2010,"4.63073360011811","9.22484375527854","0","0"
"381","Fecal streptococci ",2011,"38.6238858882557","0","0","0"
"382","Fecal streptococci ",2012,"0.367447833760663","0","0","0"
"383","Fecal streptococci ",2013,"0.282628869735126","0","0","0"
"384","Fluoranthene",2003,"0","0","0","0"
"385","Fluoranthene",2008,"0.129497406906187","0","0","0"
"386","Fluoranthene",2009,"0.235294117647059","2.66666666666667","-0.25","0"
"387","Fluorene",2009,"0","0","0","0"
"388","gamma-Hexachlorocyclohexane",1998,"100+","100+","0","0"
"389","gamma-Hexachlorocyclohexane",1999,"1.17087676946699","1.38126633758829","0","0"
"390","gamma-Hexachlorocyclohexane",2000,"1.1718755427579","1.36805555555556","0","0"
"391","gamma-Hexachlorocyclohexane",2001,"0.41165495305982","0.636156733342857","0","0"
"392","gamma-Hexachlorocyclohexane",2002,"100+","100+","0","0"
"393","gamma-Hexachlorocyclohexane",2003,"100+","0.207623773913367","0","0"
"394","gamma-Hexachlorocyclohexane",2004,"100+","100+","0","0"
"395","gamma-Hexachlorocyclohexane",2005,"100+","100+","0","0"
"396","gamma-Hexachlorocyclohexane",2006,"0.573788066225368","0.450429995609211","0","0"
"397","gamma-Hexachlorocyclohexane",2007,"0.300211023437041","0.0631861637180786","0","0"
"398","gamma-Hexachlorocyclohexane",2008,"0.251378446115288","0.193274318274318","0","0"
"399","gamma-Hexachlorocyclohexane",2009,"0.0737654320987654","0.20952380952381","0","0"
"400","gamma-Hexachlorocyclohexane",2010,"0.0420353982300885","0.0104166666666667","0","0"
"401","gamma-Hexachlorocyclohexane",2012,"-0.230768769230769","-0.222221777777778","0","0"
"402","gamma-Hexachlorocyclohexane",2013,"-0.0206178694158076","0","0","0"
"403","gamma-Hexachlorocyclohexane",2014,"0","0","0","0"
"404","gamma-Hexachlorocyclohexane",2015,"0","0","-0.0833329166666667","0"
"405","gamma-Hexachlorocyclohexane",2016,"0","0","0","0"
"406","Heptachlor",2005,"100+","100+","0","0"
"407","Heptachlor",2006,"100+","0.162150685543401","0","0"
"408","Heptachlor",2007,"0.220011105172695","0.0440550688360451","0","0"
"409","Heptachloroepoxide",2005,"100+","0","0","0"
"410","Heptachloroepoxide",2006,"100+","100+","0","0"
"411","Heptachloroepoxide",2007,"0.0455209773906224","0","0","0"
"412","Hexachlorobenzene",2008,"0","0","0","0"
"413","Hexachlorobenzene",2009,"-0.0365384615384615","0","0","0"
"414","Indeno(1,2,3-c,d)pyrene",2003,"0","0","0","0"
"415","Indeno(1,2,3-c,d)pyrene",2009,"1","1.33333333333333","0","0"
"416","Inorganic nitrogen",2010,"0","0.0766295563833563","0.495837527075317","-0.0402687685973702"
"417","Inorganic nitrogen",2013,"0","0","0","0"
"418","Inorganic nitrogen",2015,"0","-0.873843566021867","0","0"
"419","Iron",1998,"55.9723932699189","-0.0790631141820671","0","0"
"420","Iron",1999,"100+","100+","0","0"
"421","Iron",2000,"0.26305582620039","0.0606100758819869","0","0"
"422","Iron",2001,"0.360487189628494","0.738771596871203","0","0"
"423","Iron",2002,"3.54260176078358","7.34208852697426","0","0"
"424","Iron",2003,"100+","100+","0","0"
"425","Iron",2004,"0.512623816919734","1.27153641671926","0","0"
"426","Iron",2005,"10.0016306298458","0.654686443618625","0","0"
"427","Iron",2006,"0.543914502387405","1.1477137497037","0","0"
"428","Iron",2007,"0.868948295980606","0.77068084461365","0","0"
"429","Iron",2008,"0.142387351974029","0.193399421809028","0","0"
"430","Iron",2009,"-0.00857988632224407","0.0170324510118648","100+","0.243818681318681"
"431","Iron",2010,"0.221682540442398","0.0295909473918071","0.294123203135587","0.598529716556984"
"432","Iron",2011,"0.129942596210888","0.00861419997701745","-0.0688109161793372","0.27490597615647"
"433","Iron",2012,"0.189717920349479","0.0838230481533427","0.174874250775579","0.693035672794504"
"434","Iron",2013,"0.102042978685866","0","0","0.745215962868643"
"435","Iron",2014,"0.231138048033139","100+","0","100+"
"436","Iron",2015,"100+","100+","0","0.121214111828404"
"437","Isodrin",2008,"0","0","0","0"
"438","Isodrin",2009,"-0.0376470588235294","0","0","0"
"439","Lead",1998,"100+","1.12814836119605","0","0"
"440","Lead",1999,"100+","1.3371234713322","0","0"
"441","Lead",2000,"0.291085389581224","0.227579174530031","0","0"
"442","Lead",2001,"0.419633190905177","0.500697532486842","0","0"
"443","Lead",2002,"2.92090240100809","1.90289434956835","0","0"
"444","Lead",2003,"0.707574722181586","0.88505841817548","0","0"
"445","Lead",2004,"0.794464536196771","0.42894588233157","0","0"
"446","Lead",2005,"1.41364754934225","2.97478193516175","0","0"
"447","Lead",2006,"1.91854466175559","4.03144315385082","0","0"
"448","Lead",2007,"2.1720160653337","0.763065092990214","0","0"
"449","Lead",2008,"0.142373888275574","0.128461740920971","0","0"
"450","Lead",2009,"0.218879869223277","0.135159778875682","0","43.3132183908046"
"451","Lead",2010,"0.167074715431315","0.093735094924706","0.528870673952641","0.840872941759792"
"452","Lead",2011,"0.0902056036881657","0.129020898494996","-0.999999970238095","3.3911028220381"
"453","Lead",2012,"100+","0.300265977443609","0","100+"
"454","Lead",2013,"100+","1.10374417249417","0","0.461415731752153"
"455","Lead",2014,"100+","0.347665382040105","0","100+"
"456","Lead",2015,"0.196993761996652","0.238017061176038","0","0.684365441194614"
"457","Lead",2016,"100+","100+","0","0"
"458","Magnesium",1998,"0.0350772063843135","0.0107160389796579","0","0"
"459","Magnesium",1999,"0.0575393173538722","0.0658381516043191","0","0"
"460","Magnesium",2000,"0.0702612365683325","0.0472766210376099","0","0"
"461","Magnesium",2001,"0.0734253145057105","0.0417272222133796","0","0"
"462","Magnesium",2002,"0.042744489081533","0.0941664008718539","0","0"
"463","Magnesium",2003,"0.0597035744764486","0.0462902189649265","0","0"
"464","Magnesium",2004,"0.0404392254090862","0.123526004349972","0","0"
"465","Magnesium",2005,"0.0330788220731945","0.095310632266566","0","0"
"466","Magnesium",2006,"0.0804282654885122","0.0908031655082877","0","0"
"467","Magnesium",2007,"0.0318117055615233","0.0134157758704971","0","0"
"468","Magnesium",2008,"0.0459495919922185","0.0434704878744526","0","0"
"469","Magnesium",2009,"0.0320211476017365","0.0536867331562846","0","0.16897011601448"
"470","Magnesium",2010,"0.0414969549975042","0.0617147308743249","0","0.287730644317017"
"471","Magnesium",2011,"0.102682653508163","0.232787082165824","0","0.291476758660132"
"472","Magnesium",2012,"0.0267723493790872","0.0820945798384656","0","0.278985644895065"
"473","Magnesium",2013,"0.0205000189254448","0.10234149615331","0.279065685339411","0.0751951690138428"
"474","Magnesium",2014,"0.0297872645667273","0.0306222945362386","0.152921122612077","0.903764033477149"
"475","Magnesium",2015,"0.0295666361172202","0.0268417455816068","0.0327304106089481","0.0907852503602079"
"476","Magnesium",2016,"0.0506255079263501","0.0513930435536323","0.185271698356849","0.140784357210217"
"477","Manganese",1998,"100+","100+","0","0"
"478","Manganese",1999,"100+","100+","0","0"
"479","Manganese",2000,"100+","86.5214686035809","0","0"
"480","Manganese",2001,"0.655515947235462","1.15398229276307","0","0"
"481","Manganese",2002,"100+","100+","0","0"
"482","Manganese",2003,"100+","100+","0","0"
"483","Manganese",2004,"27.9331532602434","6.75246779203872","0","0"
"484","Manganese",2005,"0.596054179487732","0.54464387022473","0","0"
"485","Manganese",2006,"0.325154916063306","0.813079733860177","0","0"
"486","Manganese",2007,"1.51836267721867","2.36603615724136","0","0"
"487","Manganese",2008,"21.9175181423835","32.3989177308464","0","0"
"488","Manganese",2009,"19.0041978130908","42.9903047118805","72.0270466532748","0.674249031007752"
"489","Manganese",2010,"2.20234689838499","4.72767578353063","0.944884213087824","100+"
"490","Manganese",2011,"46.4736094542853","-0.0452814785788924","0.963079743562116","-0.122776254229191"
"491","Manganese",2012,"27.9468920473159","14.2610013175231","-0.0686899440346752","78.6786645414214"
"492","Manganese",2013,"75.5585713976019","0","100+","73.1667099413247"
"493","Manganese",2014,"75.9459161326595","11.0340331890332","100+","100+"
"494","Manganese",2015,"71.5597847507764","19.0380255796371","82.2300573711237","100+"
"495","Mercury",1998,"0","0","0","0"
"496","Mercury",2005,"100+","0","0","0"
"497","Mercury",2006,"100+","100+","0","0"
"498","Mercury",2007,"0.273067619746911","0.0928794564692908","0","0"
"499","Mercury",2008,"0.27940998030817","0.226585984732335","0","0"
"500","Mercury",2009,"0.179674253277545","0.167393842477581","0","0"
"501","Mercury",2010,"0.15389262246803","0.0335468234523961","0","0"
"502","Mercury",2011,"0.1796996919396","0.00372222483013011","0","0"
"503","Mercury",2012,"100+","-0.00237038652428671","0","0"
"504","Mercury",2013,"100+","100+","0","0.568376068376068"
"505","Mercury",2014,"100+","100+","0","0"
"506","Mercury",2015,"100+","100+","0.0333341145833333","-0.0412313947801343"
"507","Mercury",2016,"100+","100+","0","100+"
"508","Methoxychlor",2005,"0.31559343018486","-0.0625","0","0"
"509","Methoxychlor",2006,"5.87084006777894","0","0","0"
"510","Methylosmoline",2014,"0.0063408376962413","0.00217563160084275","0","0"
"511","Methylosmoline",2015,"0.745049280222172","0.367928402731274","0","0"
"512","Methylosmoline",2016,"1.12483085997832","1.37312954512271","0","0"
"513","Metolachlor",2005,"100+","100+","0","0"
"514","Metolachlor",2006,"100+","100+","0","0"
"515","Metolachlor",2007,"0.239367112285769","0.920281185434965","0","0"
"516","Naphthalene",2008,"0.120378965162947","0","0","0"
"517","Naphthalene",2009,"-0.00540129095116307","0.0833333333333334","0","0"
"518","Nickel",1998,"100+","0.384722222602089","0","0"
"519","Nickel",1999,"100+","100+","0","0"
"520","Nickel",2001,"-0.389334548773249","-0.246682649268372","0","0"
"521","Nickel",2002,"100+","-0.0893937606070951","0","0"
"522","Nickel",2003,"3.96308675467921","3.07584260256275","0","0"
"523","Nickel",2004,"0.639277541714314","0.28080689534658","0","0"
"524","Nickel",2005,"0.533853320886317","0.603324550944491","0","0"
"525","Nickel",2006,"1.32238094183445","0.420255085887764","0","0"
"526","Nickel",2007,"0.469308595632433","0.296533328169742","0","0"
"527","Nickel",2008,"0.106224492612833","0.183154841833779","0","0"
"528","Nickel",2009,"0.0824817402005208","0.264311839250997","0","0"
"529","Nickel",2010,"0.119507126258283","0.0974894400789919","0","4.035145576995"
"530","Nickel",2011,"100+","100+","1.25714285714286","100+"
"531","Nickel",2012,"0.0719882369736855","100+","0","100+"
"532","Nickel",2013,"100+","100+","0","0.0820559250117885"
"533","Nickel",2014,"100+","100+","0","0.319412796647285"
"534","Nickel",2015,"100+","100+","0","0.0791226220649917"
"535","Nickel",2016,"100+","100+","0","0"
"536","Nitrates",1998,"0.0910842099065184","-0.00150826272773716","0","0"
"537","Nitrates",1999,"0.227043101779402","0.111534203539265","0","0"
"538","Nitrates",2000,"0.156032351430532","0.0945201865253678","0","0"
"539","Nitrates",2001,"0.312890539245677","0.0819170891724338","0","0"
"540","Nitrates",2002,"100+","0.171268627618447","0","0"
"541","Nitrates",2003,"0.0624898675673645","0.0615797619632516","0","0"
"542","Nitrates",2004,"0.0217662887723278","0.123313917170997","0","0"
"543","Nitrates",2005,"100+","0.161954550875895","0","0"
"544","Nitrates",2006,"0.326589828474528","0.185992450785863","0","0"
"545","Nitrates",2007,"0.20295896501282","0.131639148428161","0","0"
"546","Nitrates",2008,"0.125136690746257","0.0298901171907219","0","0"
"547","Nitrates",2009,"0.0663359403538753","0.214982095179415","0.958622679263042","0.413421107863255"
"548","Nitrates",2010,"0.0874347425078384","0.0447763100017596","1.03293443508451","0.0354164111296471"
"549","Nitrates",2011,"0.0341404707708609","0.0730000917206399","0.394662352759798","0.19618290307961"
"550","Nitrates",2012,"59.1025929327606","0.0991423514524774","0.0920292731916751","0.0232877347582233"
"551","Nitrates",2013,"0.0209060891940149","0.0541399062413464","1.64841397211744","0.0756741010196584"
"552","Nitrates",2014,"0.104703677264664","100+","0.117767162194773","0.107727345818551"
"553","Nitrates",2015,"0.0265256115527246","0.0252399885490698","0.197201220202953","0.107863380678384"
"554","Nitrates",2016,"0.0490968068342152","0.0329639468558059","0.221366961764227","0.549574143773921"
"555","Nitrites",1998,"0.176587301587302","-0.124669312169312","0","0"
"556","Nitrites",1999,"0.185429946256718","0.439002267573696","0","0"
"557","Nitrites",2000,"0.340687866266541","0.184953703703704","0","0"
"558","Nitrites",2001,"0.385781421307737","0.250738279808047","0","0"
"559","Nitrites",2002,"0.738747658773975","1.05911731601732","0","0"
"560","Nitrites",2003,"1.14642868413695","0.557489450761332","0","0"
"561","Nitrites",2004,"0.174951293946074","0.957357300459038","0","0"
"562","Nitrites",2005,"1.76950453978896","0.589955093964068","0","0"
"563","Nitrites",2006,"0.81571513824686","0.743691874381661","0","0"
"564","Nitrites",2007,"0.476652251501502","0.91718689063828","0","0"
"565","Nitrites",2008,"0.262678513484172","36.3549789943847","0","0"
"566","Nitrites",2009,"1.46202243484283","1.02191556429149","44.9988131726967","0.222905518394649"
"567","Nitrites",2010,"0.122926175946863","0.264719378026916","0.637743553017055","0.556141129638572"
"568","Nitrites",2011,"0.123772679592597","0.395365544146905","0.624984591362117","0.27304440796928"
"569","Nitrites",2012,"1.12599562352566","0.308417569604296","0.856707097326743","-0.0250693398791225"
"570","Nitrites",2013,"0.284065347284386","0.2681142708359","0.407015025142291","0.161577886986929"
"571","Nitrites",2014,"0.109729721442873","1.07281116529637","0.682226572286554","0.159612251617978"
"572","Nitrites",2015,"2.44651913368137","10.7977810055949","0.156552075227831","9.32677205361343"
"573","Nitrites",2016,"0.098893882210692","0.1857498634832","37.3747376188937","8.98253579694101"
"574","Organic nitrogen",2009,"0","100+","0","0.0792624840955436"
"575","Organic nitrogen",2010,"0","0.413810222740697","0","0"
"576","Organic nitrogen",2011,"0","-0.0416493055555556","0","0"
"577","Organic nitrogen",2012,"0","100+","0","0"
"578","Organic nitrogen",2013,"-0.0437339921814444","0","0","0"
"579","Organic nitrogen",2015,"0","0","0","-0.999913569576491"
"580","Orthophosphate-phosphorus",1998,"0.0845226124637889","0.47481086976701","0","0"
"581","Orthophosphate-phosphorus",1999,"0.125375708395222","0.32915175810584","0","0"
"582","Orthophosphate-phosphorus",2000,"0.302116115935155","0.58925200956451","0","0"
"583","Orthophosphate-phosphorus",2001,"0.220242133243192","0.280086192876891","0","0"
"584","Orthophosphate-phosphorus",2002,"0.509188269450376","0.799737419790611","0","0"
"585","Orthophosphate-phosphorus",2003,"6.9458607191119","1.00078976108344","0","0"
"586","Orthophosphate-phosphorus",2004,"25.9132727970229","17.1162215930717","0","0"
"587","Orthophosphate-phosphorus",2005,"7.76695011881585","6.18416017441785","0","0"
"588","Orthophosphate-phosphorus",2006,"0.689394960854653","1.84872355698259","0","0"
"589","Orthophosphate-phosphorus",2007,"0.763969967568183","1.02151234021423","0","0"
"590","Orthophosphate-phosphorus",2008,"0.610725170961882","0.60053732891864","0","0"
"591","Orthophosphate-phosphorus",2009,"0.357995013003805","0.528537633145482","25.4858081003934","0.421742762679093"
"592","Orthophosphate-phosphorus",2010,"0.563128056115788","0.377795020305848","0.455431916464018","0.446079064366282"
"593","Orthophosphate-phosphorus",2011,"17.0095742528763","44.6851792699403","0.331480409180554","69.9937269251081"
"594","Orthophosphate-phosphorus",2012,"12.0122966084623","27.4598937503585","0.127931070357201","44.1244641850199"
"595","Orthophosphate-phosphorus",2013,"6.80554095537921","10.2013475151141","0.706114512138661","4.76584873524436"
"596","Orthophosphate-phosphorus",2014,"1.86439367385266","49.7619952270383","88.3564829045338","100+"
"597","Orthophosphate-phosphorus",2015,"0.138584611979742","1.65894254037791","58.5637039829362","45.9895989193164"
"598","Orthophosphate-phosphorus",2016,"2.79333479590437","9.35220006266534","0.163238687649795","0.355333211234523"
"599","Oxygen saturation",2005,"0.00252335250169017","-0.00324134833101874","0","0"
"600","Oxygen saturation",2006,"0.0599644482553936","0.0216173303359199","0","0"
"601","Oxygen saturation",2007,"0.00619560364925609","0.00549092663700229","0","0"
"602","Oxygen saturation",2008,"0.00818502634059301","0.0080578966066694","0","0"
"603","Oxygen saturation",2009,"0.0010818365116513","0.00120276885245908","0.0463611312400029","0.0164826203743181"
"604","Oxygen saturation",2010,"0.00991408258853337","0.00832470596472897","0.085250216450622","0"
"605","Oxygen saturation",2011,"0.00623867911091008","0.00671623839658923","0.00175602160032144","0.0156658306177334"
"606","Oxygen saturation",2012,"0.00826502676967901","-0.000327567402467746","0.0114908498877341","0"
"607","Oxygen saturation",2013,"0.00953367328968707","0","0.127504822271099","0"
"608","Oxygen saturation",2014,"0.00642223670818583","0.00540260513937612","0.109444184680845","-0.00742733411671747"
"609","Oxygen saturation",2015,"0.00718041492662096","0.00597793797612886","0.0235139334280365","0.0232054898691956"
"610","Oxygen saturation",2016,"-0.000454751269442129","0.00564253054845147","0.0308461546385264","0.00121130738744564"
"611","p,p-DDD",2005,"100+","100+","0","0"
"612","p,p-DDD",2006,"0.830932102737814","0.357312162433901","0","0"
"613","p,p-DDD",2007,"0.303652779042792","0.530711664729791","0","0"
"614","p,p-DDE",2005,"100+","100+","0","0"
"615","p,p-DDE",2006,"0.342378152315648","0.396789887924329","0","0"
"616","p,p-DDE",2007,"0.0490174770666995","0.00824314574314574","0","0"
"617","p,p-DDT",1998,"100+","0","0","0"
"618","p,p-DDT",1999,"100+","100+","0","0"
"619","p,p-DDT",2000,"2.00891231393429","0.919735791826309","0","0"
"620","p,p-DDT",2001,"0.608011435597124","3.12518730025596","0","0"
"621","p,p-DDT",2002,"100+","1.57755903481432","0","0"
"622","p,p-DDT",2003,"100+","100+","0","0"
"623","p,p-DDT",2004,"100+","20.1529230685409","0","0"
"624","p,p-DDT",2005,"100+","100+","0","0"
"625","p,p-DDT",2006,"100+","100+","0","0"
"626","p,p-DDT",2007,"0.20292325144774","0.215214956730225","0","0"
"627","p,p-DDT",2008,"0.235019813757447","0.349151749151749","0","0"
"628","p,p-DDT",2009,"0.106888327721661","0.210779220779221","0","0"
"629","p,p-DDT",2010,"0.0810276679841897","-0.0227272727272727","0","0"
"630","p,p-DDT",2012,"-0.230768769230769","100+","0","100+"
"631","p,p-DDT",2013,"100+","-0.0227270283479961","0","-0.33332"
"632","p,p-DDT",2014,"0","0","0","0"
"633","p,p-DDT",2015,"0","0","0","0"
"634","p,p-DDT",2016,"0","0","0","0"
"635","PAHs",2002,"0","0","0","0"
"636","PCB 101",2003,"0","0","0","0"
"637","PCB 101",2008,"0.198048088010549","0","0","0"
"638","PCB 101",2009,"0.0576923076923077","0.666666666666667","0","0"
"639","PCB 118",2009,"0","0","0","0"
"640","PCB 138",2003,"0","0","0","0"
"641","PCB 138",2008,"0.0285714285714286","0","0","0"
"642","PCB 138",2009,"0.0635756192959583","0.666666666666667","0","0"
"643","PCB 153",2003,"0","0","0","0"
"644","PCB 153",2008,"0.0285714285714286","0","0","0"
"645","PCB 153",2009,"0.0576923076923077","0.666666666666667","0","0"
"646","PCB 180",2003,"0","0","0","0"
"647","PCB 180",2008,"0.133407434103019","0","0","0"
"648","PCB 180",2009,"0.0576923076923077","0.666666666666667","0","0"
"649","PCB 28",2003,"0","0","0","0"
"650","PCB 52",2003,"-0.0833333333333333","0","0","0"
"651","Pentachlorobenzene",2008,"0","0","0","0"
"652","Pentachlorobenzene",2009,"0","0","0","0"
"653","Petroleum hydrocarbons",2002,"0","0","0","0"
"654","Petroleum hydrocarbons",2004,"100+","100+","0","0"
"655","Petroleum hydrocarbons",2005,"100+","51.5755795403486","0","0"
"656","Petroleum hydrocarbons",2006,"59.9953799814869","64.0528771178201","0","0"
"657","Petroleum hydrocarbons",2007,"100+","100+","0","0"
"658","Petroleum hydrocarbons",2008,"0.0239287915230713","0.0195200787128338","0","0"
"659","Petroleum hydrocarbons",2009,"0.115141701960465","20.2726063777489","0","0"
"660","Petroleum hydrocarbons",2010,"0.950434981684982","1.76110487311925","0","0"
"661","Petroleum hydrocarbons",2011,"-0.079941568627451","-0.199941176470588","0","0"
"662","Petroleum hydrocarbons",2012,"100+","100+","0","0"
"663","Petroleum hydrocarbons",2014,"-0.0833328703703704","100+","0.00118518518518519","0"
"664","Petroleum hydrocarbons",2015,"100+","100+","100+","-0.1249375"
"665","Petroleum hydrocarbons",2016,"100+","100+","100+","0"
"666","Phenanthrene",2008,"0","0","0","0"
"667","Phenanthrene",2009,"0","0","0","0"
"668","Potassium",1998,"0.0184099639951047","0.0448052055546396","0","0"
"669","Potassium",1999,"0.0610743028964016","0.0780733226907676","0","0"
"670","Potassium",2000,"0.0336688073864549","0.056232819595911","0","0"
"671","Potassium",2001,"0.0345552821252563","0.0422338229026869","0","0"
"672","Potassium",2002,"0.0247924579273347","0","0","0"
"673","Potassium",2003,"0.0588389123829737","0","0","0"
"674","Potassium",2004,"0.0162147236969347","0","0","0"
"675","Potassium",2005,"0.0745502989731542","0.0771548790456354","0","0"
"676","Potassium",2006,"0.0190322076859072","0","0","0"
"677","Potassium",2007,"0.0546652149486227","0.0508050760192224","0","0"
"678","Potassium",2008,"0.0329637806104985","0.0348604452760463","0","0"
"679","Potassium",2009,"0.0212545072873139","0.03894902245469","0","0"
"680","Potassium",2010,"0.0291933410581238","-0.0214870310768315","0","0"
"681","Potassium",2011,"0.0327230615680583","0.054947058044936","0","0"
"682","Potassium",2012,"0.0351395189611148","-0.000227406973403085","0","0"
"683","Potassium",2013,"0.00794110564268421","0.00467220412196938","0","0"
"684","Potassium",2014,"0.0353829763772336","0.332779183475605","0.0127107428672764","0.0962924440189367"
"685","Potassium",2015,"0.00319166687122727","-0.00382530692412761","0","0.0406675701071672"
"686","Potassium",2016,"0.0108131506073096","-0.0226070177059736","0","0.437733554404197"
"687","Pyrene",2008,"0.323020800499104","0","0","0"
"688","Pyrene",2009,"0.0763305322128851","0","0","0"
"689","Selenium",2008,"0.581559984763241","4.04760351265654","0","0"
"690","Selenium",2009,"1.45977232706368","0.538578105238288","0","0"
"691","Silica (SiO2)",2003,"0.0172362016380624","0.0554790326071284","0","0"
"692","Silica (SiO2)",2004,"0.340282591602662","0.26852429449667","0","0"
"693","Silica (SiO2)",2005,"0.0818415813018431","0.0658441515611684","0","0"
"694","Silica (SiO2)",2006,"0.12955628147997","0.174630167825779","0","0"
"695","Silica (SiO2)",2007,"0.0258691676930301","0.0300508378863681","0","0"
"696","Silica (SiO2)",2008,"0.0488478888905688","0.0112078280478111","0","0"
"697","Silica (SiO2)",2009,"0.166479511441893","0.15846567344726","0","0"
"698","Silica (SiO2)",2010,"0.0589953173926766","0.00737396929255769","0","0"
"699","Silica (SiO2)",2012,"-0.0204416810083061","0.158087898497946","0","0"
"700","Silica (SiO2)",2014,"-0.423772117424081","0","0","0"
"701","Simazine",2005,"100+","-0.0647111509180475","0","0"
"702","Simazine",2006,"0.801922946719196","0.881139155240046","0","0"
"703","Simazine",2007,"0.00464336184687128","0.0150051120641934","0","0"
"704","Simazine",2009,"0.222222222222222","0.444444444444444","0","0"
"705","Sodium",1998,"0.0193927174223518","0.0324730775787837","0","0"
"706","Sodium",1999,"0.0699783517658392","0.0510787611615066","0","0"
"707","Sodium",2000,"0.00790285480147267","0.0155165833328382","0","0"
"708","Sodium",2001,"0.0507964308546692","0.0364258968786056","0","0"
"709","Sodium",2002,"0.0465929149688886","0","0","0"
"710","Sodium",2003,"0.0306197620688103","0","0","0"
"711","Sodium",2004,"-0.00197807605092793","0","0","0"
"712","Sodium",2005,"0.0156204964807445","0.278454211344822","0","0"
"713","Sodium",2006,"-0.00331586129531502","0","0","0"
"714","Sodium",2007,"0.0473705374489388","0.0578598670163439","0","0"
"715","Sodium",2008,"0.0672716749854984","-0.0118645872886888","0","0"
"716","Sodium",2009,"0.01498733160285","0.0250959423814815","0","0.437194810690467"
"717","Sodium",2010,"0.00559765500011582","-0.0312613955074231","0","0"
"718","Sodium",2011,"0.0696060360038427","0.0144803197929324","0","0"
"719","Sodium",2012,"0.0212200207985178","0.0154154729982719","0","0"
"720","Sodium",2013,"0.0267387898338786","-0.00950046718967849","0","0"
"721","Sodium",2014,"0.0133736672292479","0.237336331398652","-0.0260787680295952","0.202543354168404"
"722","Sodium",2015,"0.000413723108886456","0.00776630749770416","0","0.0861950451004352"
"723","Sodium",2016,"0.00635511412431803","-0.041089848444895","0","0.0884505033779261"
"724","Sulfides",2008,"0","0","0","0"
"725","Sulfides",2009,"0.0263714280694422","-0.00266238186864692","0","0"
"726","Sulfides",2012,"15.5143021556449","-0.0183716235032024","0","0"
"727","Sulphates",1998,"0.0315589757916055","0.0819452325604916","0","0"
"728","Sulphates",1999,"0.0378156292135703","0.00395444713660172","0","0"
"729","Sulphates",2000,"0.034664703081764","0.0365343227962418","0","0"
"730","Sulphates",2001,"0.0128645089335904","-0.0083275219662131","0","0"
"731","Sulphates",2002,"0.105946991642634","0.134597986158824","0","0"
"732","Sulphates",2003,"0.0920932010831757","0.199798899923669","0","0"
"733","Sulphates",2004,"0.0435018248432665","0.0338122087320484","0","0"
"734","Sulphates",2005,"0.0580915411827632","0.0769781973689328","0","0"
"735","Sulphates",2006,"0.0483956132258408","100+","0","0"
"736","Sulphates",2007,"0.0563089749509126","0.060316967145115","0","0"
"737","Sulphates",2008,"0.0217745865966044","0.00444281154781809","0","0"
"738","Sulphates",2009,"0.00951646768545877","0.0033905860595747","0.0970394736842105","0.699974572696692"
"739","Sulphates",2010,"0.0352701901125541","0.0170263390228766","0","1.1433871133588"
"740","Sulphates",2011,"0.0359204170088547","0.00939502754075673","0","0.0660932471456013"
"741","Sulphates",2012,"0.0624571421854467","0.0192522472317294","0","0.00518886919171381"
"742","Sulphates",2013,"0.0407173109266738","0.109174078474739","0.0257571029837326","0.195606392889802"
"743","Sulphates",2014,"0.0499861339614879","0.118232673410804","0.0423666809906101","0.0388244068811612"
"744","Sulphates",2015,"0.0311052493953993","0.00672098659261355","0.00520160606805419","0.145099120382034"
"745","Sulphates",2016,"0.0222005575980951","-0.0310836662576007","0.0236391048560364","0.740690552108735"
"746","Tetrachloromethane",2008,"0","0","0","0"
"747","Tetrachloromethane",2009,"0.176339922006136","0","0","0"
"748","Tetrachloromethane",2010,"-0.0391904478795085","-0.04","0","0"
"749","Total coliforms",1998,"100+","100+","0","0"
"750","Total coliforms",1999,"100+","100+","0","0"
"751","Total coliforms",2000,"13.5323631018888","100+","0","0"
"752","Total coliforms",2001,"23.3302586099388","9.40622236212987","0","0"
"753","Total coliforms",2002,"4.03734764334254","0.705882352941176","0","0"
"754","Total coliforms",2003,"21.2003906126248","21.3801936754694","0","0"
"755","Total coliforms",2004,"2.68846418036705","2.5413972500929","0","0"
"756","Total coliforms",2005,"20.9678737180546","13.3605194454919","0","0"
"757","Total coliforms",2006,"0.679518165148547","0","0","0"
"758","Total coliforms",2007,"100+","63.4330228361971","0","0"
"759","Total coliforms",2008,"36.9259346053583","12.1923036037123","0","0"
"760","Total coliforms",2009,"55.5880786238783","100+","0","6.70698885566035"
"761","Total coliforms",2010,"5.78015440143501","-0.304368471035138","0","0"
"762","Total coliforms",2011,"0.815957173085057","0","0","16.7815292442897"
"763","Total coliforms",2012,"1.37498012781788","0","0","0"
"764","Total coliforms",2013,"0.353315336979867","0","0","0"
"765","Total dissolved phosphorus",2015,"0.0884184362724806","0.14046042830291","0","0"
"766","Total dissolved phosphorus",2016,"0.0652130293818248","0.234599850928849","0","0"
