"","measure","location","Year","mean_value"
"1459","Chemical Oxygen Demand (Cr)","Somchair",2004,42.78
"1460","Chemical Oxygen Demand (Cr)","Somchair",2006,39.72
"1461","Chemical Oxygen Demand (Cr)","Somchair",2007,44.6545454545455
"1462","Chemical Oxygen Demand (Cr)","Somchair",2008,41.89
"1463","Chemical Oxygen Demand (Cr)","Somchair",2009,34.7033333333333
"1464","Chemical Oxygen Demand (Cr)","Somchair",2010,31.7141666666667
"1465","Chemical Oxygen Demand (Cr)","Somchair",2011,29.0666666666667
"1466","Chemical Oxygen Demand (Cr)","Somchair",2012,32.1275
"1467","Chemical Oxygen Demand (Cr)","Somchair",2013,44.6853846153846
"1468","Chemical Oxygen Demand (Cr)","Somchair",2014,32.515
"1469","Chemical Oxygen Demand (Cr)","Somchair",2015,27.9108333333333
"1470","Chemical Oxygen Demand (Cr)","Somchair",2016,35.61
"1471","Chemical Oxygen Demand (Cr)","Tansanee",2009,48.8545454545455
"1472","Chemical Oxygen Demand (Cr)","Tansanee",2010,63.2041666666667
"1473","Chemical Oxygen Demand (Cr)","Tansanee",2011,58.0772727272727
"1474","Chemical Oxygen Demand (Cr)","Tansanee",2012,53.1181818181818
"1475","Chemical Oxygen Demand (Cr)","Tansanee",2013,68.6462307692308
"1476","Chemical Oxygen Demand (Cr)","Tansanee",2014,39.1702307692308
"1477","Chemical Oxygen Demand (Cr)","Tansanee",2015,60.0265
"1478","Chemical Oxygen Demand (Cr)","Tansanee",2016,83.72325
"1479","Chemical Oxygen Demand (Mn)","Achara",2009,1.8546
"1480","Chemical Oxygen Demand (Mn)","Achara",2010,3.63333333333333
"1481","Chemical Oxygen Demand (Mn)","Achara",2011,2.52083333333333
"1482","Chemical Oxygen Demand (Mn)","Achara",2012,3.25909090909091
"1483","Chemical Oxygen Demand (Mn)","Achara",2013,2.84166666666667
"1484","Chemical Oxygen Demand (Mn)","Achara",2014,2.51428571428571
"1485","Chemical Oxygen Demand (Mn)","Achara",2015,2.55
"1486","Chemical Oxygen Demand (Mn)","Achara",2016,2.57333333333333
"1487","Chemical Oxygen Demand (Mn)","Boonsri",1998,3.875
"1488","Chemical Oxygen Demand (Mn)","Boonsri",1999,5.93806451612903
"1489","Chemical Oxygen Demand (Mn)","Boonsri",2000,5.78
"1490","Chemical Oxygen Demand (Mn)","Boonsri",2001,5.20233333333333
"1491","Chemical Oxygen Demand (Mn)","Boonsri",2002,5.44366666666667
"1492","Chemical Oxygen Demand (Mn)","Boonsri",2003,5.61516666666667
"1493","Chemical Oxygen Demand (Mn)","Boonsri",2004,5.22846153846154
"1494","Chemical Oxygen Demand (Mn)","Boonsri",2005,4.72680555555556
"1495","Chemical Oxygen Demand (Mn)","Boonsri",2006,4.3651724137931
"1496","Chemical Oxygen Demand (Mn)","Boonsri",2007,3.06384615384615
"1497","Chemical Oxygen Demand (Mn)","Boonsri",2008,2.9584126984127
"1498","Chemical Oxygen Demand (Mn)","Boonsri",2009,2.15090909090909
"1499","Chemical Oxygen Demand (Mn)","Boonsri",2010,2.9003125
"1500","Chemical Oxygen Demand (Mn)","Boonsri",2011,3.4848275862069
"1501","Chemical Oxygen Demand (Mn)","Boonsri",2012,4.264375
"1502","Chemical Oxygen Demand (Mn)","Boonsri",2013,3.01888888888889
"1503","Chemical Oxygen Demand (Mn)","Boonsri",2014,2.726
"1504","Chemical Oxygen Demand (Mn)","Boonsri",2015,2.060625
"1505","Chemical Oxygen Demand (Mn)","Boonsri",2016,2.26117647058824
"1506","Chemical Oxygen Demand (Mn)","Busarakhan",1998,7.025
"1507","Chemical Oxygen Demand (Mn)","Busarakhan",1999,8.13
"1508","Chemical Oxygen Demand (Mn)","Busarakhan",2000,7.46666666666667
"1509","Chemical Oxygen Demand (Mn)","Busarakhan",2001,5.727
"1510","Chemical Oxygen Demand (Mn)","Busarakhan",2002,7.35
"1511","Chemical Oxygen Demand (Mn)","Busarakhan",2003,7.89090909090909
"1512","Chemical Oxygen Demand (Mn)","Busarakhan",2004,5.18181818181818
"1513","Chemical Oxygen Demand (Mn)","Busarakhan",2005,4.61272727272727
"1514","Chemical Oxygen Demand (Mn)","Busarakhan",2006,5.19
"1515","Chemical Oxygen Demand (Mn)","Busarakhan",2007,5.884
"1516","Chemical Oxygen Demand (Mn)","Busarakhan",2008,4.27666666666667
"1517","Chemical Oxygen Demand (Mn)","Busarakhan",2009,5.13666666666667
"1518","Chemical Oxygen Demand (Mn)","Busarakhan",2010,4.54833333333333
"1519","Chemical Oxygen Demand (Mn)","Busarakhan",2011,4.31583333333333
"1520","Chemical Oxygen Demand (Mn)","Busarakhan",2012,5.93333333333333
"1521","Chemical Oxygen Demand (Mn)","Busarakhan",2013,5.76153846153846
"1522","Chemical Oxygen Demand (Mn)","Busarakhan",2014,4.33454545454545
"1523","Chemical Oxygen Demand (Mn)","Busarakhan",2015,5.09833333333333
"1524","Chemical Oxygen Demand (Mn)","Chai",1998,5.26085714285714
"1525","Chemical Oxygen Demand (Mn)","Chai",1999,5.81666666666667
"1526","Chemical Oxygen Demand (Mn)","Chai",2000,6.10833333333333
"1527","Chemical Oxygen Demand (Mn)","Chai",2001,4.67266666666667
"1528","Chemical Oxygen Demand (Mn)","Chai",2002,5.75833333333333
"1529","Chemical Oxygen Demand (Mn)","Chai",2003,4.13147540983607
"1530","Chemical Oxygen Demand (Mn)","Chai",2004,4.14644444444444
"1531","Chemical Oxygen Demand (Mn)","Chai",2005,3.20736842105263
"1532","Chemical Oxygen Demand (Mn)","Chai",2006,3.65272727272727
"1533","Chemical Oxygen Demand (Mn)","Chai",2007,4.42026315789474
"1534","Chemical Oxygen Demand (Mn)","Chai",2008,3.44357142857143
"1535","Chemical Oxygen Demand (Mn)","Chai",2009,3.61794871794872
"1536","Chemical Oxygen Demand (Mn)","Chai",2010,2.87076923076923
"1537","Chemical Oxygen Demand (Mn)","Chai",2011,3.10746031746032
"1538","Chemical Oxygen Demand (Mn)","Chai",2012,3.26974358974359
"1539","Chemical Oxygen Demand (Mn)","Chai",2013,3.52277777777778
"1540","Chemical Oxygen Demand (Mn)","Chai",2014,3.312
"1541","Chemical Oxygen Demand (Mn)","Chai",2015,3.18487179487179
"1542","Chemical Oxygen Demand (Mn)","Chai",2016,3.748
"1543","Chemical Oxygen Demand (Mn)","Decha",2009,11.005
"1544","Chemical Oxygen Demand (Mn)","Decha",2010,10.0191666666667
"1545","Chemical Oxygen Demand (Mn)","Decha",2011,5.69833333333333
"1546","Chemical Oxygen Demand (Mn)","Decha",2012,7.96641666666667
"1547","Chemical Oxygen Demand (Mn)","Decha",2013,5.72
"1548","Chemical Oxygen Demand (Mn)","Decha",2014,5.38461538461539
"1549","Chemical Oxygen Demand (Mn)","Decha",2015,5.44444444444444
"1550","Chemical Oxygen Demand (Mn)","Decha",2016,6.15454545454545
"1551","Chemical Oxygen Demand (Mn)","Kannika",1998,3.96571428571429
"1552","Chemical Oxygen Demand (Mn)","Kannika",1999,6.43472222222222
"1553","Chemical Oxygen Demand (Mn)","Kannika",2000,6.19444444444444
"1554","Chemical Oxygen Demand (Mn)","Kannika",2001,4.18969696969697
"1555","Chemical Oxygen Demand (Mn)","Kannika",2002,6.08333333333333
"1556","Chemical Oxygen Demand (Mn)","Kannika",2003,4.26969696969697
"1557","Chemical Oxygen Demand (Mn)","Kannika",2004,4.324
"1558","Chemical Oxygen Demand (Mn)","Kannika",2005,3.27515151515152
"1559","Chemical Oxygen Demand (Mn)","Kannika",2006,3.58055555555556
"1560","Chemical Oxygen Demand (Mn)","Kannika",2007,3.92416666666667
"1561","Chemical Oxygen Demand (Mn)","Kannika",2008,4.07969696969697
"1562","Chemical Oxygen Demand (Mn)","Kannika",2009,3.73026315789474
"1563","Chemical Oxygen Demand (Mn)","Kannika",2010,3.24888888888889
"1564","Chemical Oxygen Demand (Mn)","Kannika",2011,2.99
"1565","Chemical Oxygen Demand (Mn)","Kannika",2012,3.79027777777778
"1566","Chemical Oxygen Demand (Mn)","Kannika",2013,3.45138888888889
"1567","Chemical Oxygen Demand (Mn)","Kannika",2014,4.06152777777778
"1568","Chemical Oxygen Demand (Mn)","Kannika",2015,4.32333333333333
"1569","Chemical Oxygen Demand (Mn)","Kannika",2016,4.15138888888889
"1570","Chemical Oxygen Demand (Mn)","Kohsoom",1998,9.58
"1571","Chemical Oxygen Demand (Mn)","Kohsoom",1999,9.1
"1572","Chemical Oxygen Demand (Mn)","Kohsoom",2000,7.34166666666667
"1573","Chemical Oxygen Demand (Mn)","Kohsoom",2001,8.19090909090909
"1574","Chemical Oxygen Demand (Mn)","Kohsoom",2002,7.90909090909091
"1575","Chemical Oxygen Demand (Mn)","Kohsoom",2003,9.73333333333333
"1576","Chemical Oxygen Demand (Mn)","Kohsoom",2004,7.875
"1577","Chemical Oxygen Demand (Mn)","Kohsoom",2005,8.85833333333333
"1578","Chemical Oxygen Demand (Mn)","Kohsoom",2006,7.86363636363636
"1579","Chemical Oxygen Demand (Mn)","Kohsoom",2007,7.39166666666667
"1580","Chemical Oxygen Demand (Mn)","Kohsoom",2008,6.28909090909091
"1581","Chemical Oxygen Demand (Mn)","Kohsoom",2009,5.25
"1582","Chemical Oxygen Demand (Mn)","Kohsoom",2010,5.53083333333333
"1583","Chemical Oxygen Demand (Mn)","Kohsoom",2011,4.82833333333333
"1584","Chemical Oxygen Demand (Mn)","Kohsoom",2012,5.55777777777778
"1585","Chemical Oxygen Demand (Mn)","Kohsoom",2013,6.24916666666667
"1586","Chemical Oxygen Demand (Mn)","Kohsoom",2014,7.0075
"1587","Chemical Oxygen Demand (Mn)","Kohsoom",2015,8.01
"1588","Chemical Oxygen Demand (Mn)","Kohsoom",2016,6.74666666666667
"1589","Chemical Oxygen Demand (Mn)","Sakda",1998,5.03454545454545
"1590","Chemical Oxygen Demand (Mn)","Sakda",1999,6.13918918918919
"1591","Chemical Oxygen Demand (Mn)","Sakda",2000,6.13888888888889
"1592","Chemical Oxygen Demand (Mn)","Sakda",2001,4.05969696969697
"1593","Chemical Oxygen Demand (Mn)","Sakda",2002,5.10833333333333
"1594","Chemical Oxygen Demand (Mn)","Sakda",2003,5.48090909090909
"1595","Chemical Oxygen Demand (Mn)","Sakda",2004,4.54848484848485
"1596","Chemical Oxygen Demand (Mn)","Sakda",2005,3.89
"1597","Chemical Oxygen Demand (Mn)","Sakda",2006,3.61388888888889
"1598","Chemical Oxygen Demand (Mn)","Sakda",2007,4.14722222222222
"1599","Chemical Oxygen Demand (Mn)","Sakda",2008,3.88666666666667
"1600","Chemical Oxygen Demand (Mn)","Sakda",2009,3.71435897435897
"1601","Chemical Oxygen Demand (Mn)","Sakda",2010,3.86138888888889
"1602","Chemical Oxygen Demand (Mn)","Sakda",2011,3.3425641025641
"1603","Chemical Oxygen Demand (Mn)","Sakda",2012,3.7875
"1604","Chemical Oxygen Demand (Mn)","Sakda",2013,3.65666666666667
"1605","Chemical Oxygen Demand (Mn)","Sakda",2014,4.24805555555556
"1606","Chemical Oxygen Demand (Mn)","Sakda",2015,4.81916666666667
"1607","Chemical Oxygen Demand (Mn)","Sakda",2016,4.02833333333333
"1608","Chemical Oxygen Demand (Mn)","Somchair",1998,7.758
"1609","Chemical Oxygen Demand (Mn)","Somchair",1999,9.2125
"1610","Chemical Oxygen Demand (Mn)","Somchair",2000,8.3
"1611","Chemical Oxygen Demand (Mn)","Somchair",2001,6.139
"1612","Chemical Oxygen Demand (Mn)","Somchair",2002,8.31818181818182
"1613","Chemical Oxygen Demand (Mn)","Somchair",2003,6.51454545454545
"1614","Chemical Oxygen Demand (Mn)","Somchair",2004,5.39
"1615","Chemical Oxygen Demand (Mn)","Somchair",2005,4.72727272727273
"1616","Chemical Oxygen Demand (Mn)","Somchair",2006,8.1675
"1617","Chemical Oxygen Demand (Mn)","Somchair",2007,6.67166666666667
"1618","Chemical Oxygen Demand (Mn)","Somchair",2008,4.96916666666667
"1619","Chemical Oxygen Demand (Mn)","Somchair",2009,6.18666666666667
"1620","Chemical Oxygen Demand (Mn)","Somchair",2010,3.92916666666667
"1621","Chemical Oxygen Demand (Mn)","Somchair",2011,4.225
"1622","Chemical Oxygen Demand (Mn)","Somchair",2012,5.86833333333333
"1623","Chemical Oxygen Demand (Mn)","Somchair",2013,8.41461538461538
"1624","Chemical Oxygen Demand (Mn)","Somchair",2014,5.53454545454545
"1625","Chemical Oxygen Demand (Mn)","Somchair",2015,5.16307692307692
"1626","Chemical Oxygen Demand (Mn)","Somchair",2016,7.86416666666667
"1627","Chemical Oxygen Demand (Mn)","Tansanee",2009,8.60546363636364
"1628","Chemical Oxygen Demand (Mn)","Tansanee",2010,7.21
"1629","Chemical Oxygen Demand (Mn)","Tansanee",2011,6.02
"1630","Chemical Oxygen Demand (Mn)","Tansanee",2013,5.60538461538462
"1631","Chemical Oxygen Demand (Mn)","Tansanee",2014,8.31846153846154
"1632","Chemical Oxygen Demand (Mn)","Tansanee",2015,5.14525
"1633","Chemical Oxygen Demand (Mn)","Tansanee",2016,6.53311111111111
"1634","Chlorides","Achara",2009,7.13333333333333
"1635","Chlorides","Achara",2010,9.375
"1636","Chlorides","Achara",2011,10.575
"1637","Chlorides","Achara",2012,9.41666666666667
"1638","Chlorides","Achara",2013,11.4833333333333
"1639","Chlorides","Achara",2014,13.4166666666667
"1640","Chlorides","Achara",2015,11.3583333333333
"1641","Chlorides","Achara",2016,9.61666666666667
"1642","Chlorides","Boonsri",1998,20.825
"1643","Chlorides","Boonsri",1999,21.6435483870968
"1644","Chlorides","Boonsri",2000,21.4085714285714
"1645","Chlorides","Boonsri",2001,21.3966666666667
"1646","Chlorides","Boonsri",2002,21.508253968254
"1647","Chlorides","Boonsri",2003,20.3823333333333
"1648","Chlorides","Boonsri",2004,20.1984615384615
"1649","Chlorides","Boonsri",2005,22.5427777222222
"1650","Chlorides","Boonsri",2006,19.8208571428571
"1651","Chlorides","Boonsri",2007,20.7163461538462
"1652","Chlorides","Boonsri",2008,20.8147619047619
"1653","Chlorides","Boonsri",2009,23.222
"1654","Chlorides","Boonsri",2010,21.3796875
"1655","Chlorides","Boonsri",2011,19.5093333333333
"1656","Chlorides","Boonsri",2012,20.7696666666667
"1657","Chlorides","Boonsri",2013,23.1327777777778
"1658","Chlorides","Boonsri",2014,17.0988333333333
"1659","Chlorides","Boonsri",2015,15.364875
"1660","Chlorides","Boonsri",2016,15.9638529411765
"1661","Chlorides","Busarakhan",1998,56.4
"1662","Chlorides","Busarakhan",1999,73.1125
"1663","Chlorides","Busarakhan",2000,76.2166666666667
"1664","Chlorides","Busarakhan",2001,50.174
"1665","Chlorides","Busarakhan",2002,55.0357142857143
"1666","Chlorides","Busarakhan",2003,49.7083333333333
"1667","Chlorides","Busarakhan",2004,48.4363636363636
"1668","Chlorides","Busarakhan",2005,81.43583325
"1669","Chlorides","Busarakhan",2006,74.6833333333333
"1670","Chlorides","Busarakhan",2007,68.96
"1671","Chlorides","Busarakhan",2008,50.9483333333333
"1672","Chlorides","Busarakhan",2009,56.1790909090909
"1673","Chlorides","Busarakhan",2010,50.7691666666667
"1674","Chlorides","Busarakhan",2011,59.3141666666667
"1675","Chlorides","Busarakhan",2012,46.275
"1676","Chlorides","Busarakhan",2013,60.16
"1677","Chlorides","Busarakhan",2014,43.1766666666667
"1678","Chlorides","Busarakhan",2015,48.3063636363636
"1679","Chlorides","Busarakhan",2016,58.8238461538462
"1680","Chlorides","Chai",1998,32.2477142857143
"1681","Chlorides","Chai",1999,32.4833333333333
"1682","Chlorides","Chai",2000,35.2777777777778
"1683","Chlorides","Chai",2001,31.61
"1684","Chlorides","Chai",2002,35.2714285714286
"1685","Chlorides","Chai",2003,30.8679710144928
"1686","Chlorides","Chai",2004,32.3355555555556
"1687","Chlorides","Chai",2005,44.4878337333333
"1688","Chlorides","Chai",2006,39.7140909090909
"1689","Chlorides","Chai",2007,29.6841509433962
"1690","Chlorides","Chai",2008,30.6005555555556
"1691","Chlorides","Chai",2009,35.387037037037
"1692","Chlorides","Chai",2010,34.69375
"1693","Chlorides","Chai",2011,29.2425490196078
"1694","Chlorides","Chai",2012,27.7002222222222
"1695","Chlorides","Chai",2013,29.0163636363636
"1696","Chlorides","Chai",2014,27.0752777777778
"1697","Chlorides","Chai",2015,21.8548717948718
"1698","Chlorides","Chai",2016,20.1363888888889
"1699","Chlorides","Decha",2009,64.0875
"1700","Chlorides","Decha",2010,90.8808333333333
"1701","Chlorides","Decha",2011,70.5090909090909
"1702","Chlorides","Decha",2012,50.3516666666667
"1703","Chlorides","Decha",2013,76.6976923076923
"1704","Chlorides","Decha",2014,102.16375
"1705","Chlorides","Decha",2015,76.8533333333333
"1706","Chlorides","Decha",2016,63.5555555555556
"1707","Chlorides","Kannika",1998,28.6351428571429
"1708","Chlorides","Kannika",1999,35.5283333333333
"1709","Chlorides","Kannika",2000,42.1611111111111
"1710","Chlorides","Kannika",2001,35.5057575757576
"1711","Chlorides","Kannika",2002,34.5005128205128
"1712","Chlorides","Kannika",2003,33.325
"1713","Chlorides","Kannika",2004,33.18
"1714","Chlorides","Kannika",2005,43.53611125
"1715","Chlorides","Kannika",2006,37.2775
"1716","Chlorides","Kannika",2007,30.075
"1717","Chlorides","Kannika",2008,30.0781818181818
"1718","Chlorides","Kannika",2009,36.1473684210526
"1719","Chlorides","Kannika",2010,34.2166666666667
"1720","Chlorides","Kannika",2011,28.8847619047619
"1721","Chlorides","Kannika",2012,28.3225925925926
"1722","Chlorides","Kannika",2013,29.6297222222222
"1723","Chlorides","Kannika",2014,23.8655555555556
"1724","Chlorides","Kannika",2015,23.6286111111111
"1725","Chlorides","Kannika",2016,23.1036111111111
"1726","Chlorides","Kohsoom",1998,71.72
"1727","Chlorides","Kohsoom",1999,80.4083333333333
"1728","Chlorides","Kohsoom",2000,60.2833333333333
"1729","Chlorides","Kohsoom",2001,64.6272727272727
"1730","Chlorides","Kohsoom",2002,66.9636363636364
"1731","Chlorides","Kohsoom",2003,59.725
"1732","Chlorides","Kohsoom",2004,56.7083333333333
"1733","Chlorides","Kohsoom",2005,61.1833334166667
"1734","Chlorides","Kohsoom",2006,46.7545454545455
"1735","Chlorides","Kohsoom",2007,42.0333333333333
"1736","Chlorides","Kohsoom",2008,43.1
"1737","Chlorides","Kohsoom",2009,41.2416666666667
"1738","Chlorides","Kohsoom",2010,35.8458333333333
"1739","Chlorides","Kohsoom",2011,38.29
"1740","Chlorides","Kohsoom",2012,31.8209090909091
"1741","Chlorides","Kohsoom",2013,44.76525
"1742","Chlorides","Kohsoom",2014,48.9246666666667
"1743","Chlorides","Kohsoom",2015,41.8860833333333
"1744","Chlorides","Kohsoom",2016,35.29025
"1745","Chlorides","Sakda",1998,28.3109090909091
"1746","Chlorides","Sakda",1999,34.1632432432432
"1747","Chlorides","Sakda",2000,41.05
"1748","Chlorides","Sakda",2001,35.6830303030303
"1749","Chlorides","Sakda",2002,45.1051282051282
"1750","Chlorides","Sakda",2003,33.1166666666667
"1751","Chlorides","Sakda",2004,32.9393939393939
"1752","Chlorides","Sakda",2005,76.5916669722222
"1753","Chlorides","Sakda",2006,35.9472305555556
"1754","Chlorides","Sakda",2007,29.6863888888889
"1755","Chlorides","Sakda",2008,30.4583333333333
"1756","Chlorides","Sakda",2009,48.4846153846154
"1757","Chlorides","Sakda",2010,34.2166666666667
"1758","Chlorides","Sakda",2011,28.4151282051282
"1759","Chlorides","Sakda",2012,30.3696666666667
"1760","Chlorides","Sakda",2013,67.7786111111111
"1761","Chlorides","Sakda",2014,73.2047222222222
"1762","Chlorides","Sakda",2015,35.6691666666667
"1763","Chlorides","Sakda",2016,22.8358333333333
"1764","Chlorides","Somchair",1998,83
"1765","Chlorides","Somchair",1999,68.6166666666667
"1766","Chlorides","Somchair",2000,77.7166666666667
"1767","Chlorides","Somchair",2001,67.453
"1768","Chlorides","Somchair",2002,91.5181818181818
"1769","Chlorides","Somchair",2003,77.1416666666667
"1770","Chlorides","Somchair",2004,53.25
"1771","Chlorides","Somchair",2005,97.1916676666667
"1772","Chlorides","Somchair",2006,92.8925
"1773","Chlorides","Somchair",2007,74.9983333333333
"1774","Chlorides","Somchair",2008,62.5125
"1775","Chlorides","Somchair",2009,66.5845454545454
"1776","Chlorides","Somchair",2010,61.225
"1777","Chlorides","Somchair",2011,53.6583333333333
"1778","Chlorides","Somchair",2012,49.304
"1779","Chlorides","Somchair",2013,58.752
"1780","Chlorides","Somchair",2014,76.1625
"1781","Chlorides","Somchair",2015,94.6623076923077
"1782","Chlorides","Somchair",2016,90.0176923076923
"1783","Chlorides","Tansanee",2009,238.7
"1784","Chlorides","Tansanee",2010,190.9
"1785","Chlorides","Tansanee",2011,137.2
"1786","Chlorides","Tansanee",2012,157.5
"1787","Chlorides","Tansanee",2013,218.323666666667
"1788","Chlorides","Tansanee",2014,259.539818181818
"1789","Chlorides","Tansanee",2015,185.438916666667
"1790","Chlorides","Tansanee",2016,168.56475
"1791","Chlorodinine","Boonsri",2014,0.252407407407407
"1792","Chlorodinine","Boonsri",2015,0.247028571428571
"1793","Chlorodinine","Boonsri",2016,0.0292857142857143
"1794","Chlorodinine","Busarakhan",2014,0.256
"1795","Chlorodinine","Busarakhan",2015,0.275
"1796","Chlorodinine","Busarakhan",2016,0.0361666666666667
"1797","Chlorodinine","Chai",2014,0.243840909090909
"1798","Chlorodinine","Chai",2015,0.250851851851852
"1799","Chlorodinine","Chai",2016,0.022915625
"1800","Chlorodinine","Kannika",2014,0.237548387096774
"1801","Chlorodinine","Kannika",2015,0.246740740740741
"1802","Chlorodinine","Kannika",2016,0.0252727272727273
"1803","Chlorodinine","Kohsoom",2014,0.243222222222222
"1804","Chlorodinine","Kohsoom",2015,0.243818181818182
"1805","Chlorodinine","Kohsoom",2016,0.0677272727272727
"1806","Chlorodinine","Sakda",2014,0.25121875
"1807","Chlorodinine","Sakda",2015,0.246185185185185
"1808","Chlorodinine","Sakda",2016,0.0286666666666667
"1809","Chlorodinine","Somchair",2014,0.260444444444444
"1810","Chlorodinine","Somchair",2015,0.253444444444444
"1811","Chlorodinine","Somchair",2016,0.0329166666666667
"1812","Chromium","Achara",2009,0.900028571428571
"1813","Chromium","Achara",2010,0.69
"1814","Chromium","Achara",2011,0.0734266666666667
"1815","Chromium","Achara",2012,0.283416666666667
"1816","Chromium","Achara",2013,1e-04
"1817","Chromium","Boonsri",1998,10.40002
"1818","Chromium","Boonsri",1999,8.79310344827586
"1819","Chromium","Boonsri",2000,10.9845714285714
"1820","Chromium","Boonsri",2001,14.1196296296296
"1821","Chromium","Boonsri",2002,7.70852941176471
"1822","Chromium","Boonsri",2003,2.61806666666667
"1823","Chromium","Boonsri",2004,3.3324406779661
"1824","Chromium","Boonsri",2005,1.51819444444444
"1825","Chromium","Boonsri",2006,2.0961884057971
"1826","Chromium","Boonsri",2007,3.00096078431373
"1827","Chromium","Boonsri",2010,8.70276774193548
"1828","Chromium","Boonsri",2011,3.17026
"1829","Chromium","Boonsri",2012,0.915290625
"1830","Chromium","Boonsri",2013,0.304005555555556
"1831","Chromium","Boonsri",2014,0.8680625
"1832","Chromium","Busarakhan",1998,20.5
"1833","Chromium","Busarakhan",1999,14.9214285714286
"1834","Chromium","Busarakhan",2000,16.2185714285714
"1835","Chromium","Busarakhan",2001,11.242
"1836","Chromium","Busarakhan",2002,11.7355555555556
"1837","Chromium","Busarakhan",2003,4.48083333333333
"1838","Chromium","Busarakhan",2004,2.71516666666667
"1839","Chromium","Busarakhan",2005,3.01366666666667
"1840","Chromium","Busarakhan",2006,1.16241666666667
"1841","Chromium","Busarakhan",2007,4.29516666666667
"1842","Chromium","Busarakhan",2008,2.925
"1843","Chromium","Busarakhan",2009,8.5625
"1844","Chromium","Busarakhan",2010,7.61666666666667
"1845","Chromium","Busarakhan",2011,3.59166666666667
"1846","Chromium","Busarakhan",2012,2.9
"1847","Chromium","Busarakhan",2014,1.8
"1848","Chromium","Chai",1998,5.87226944444444
"1849","Chromium","Chai",1999,9.9
"1850","Chromium","Chai",2000,15.7902631578947
"1851","Chromium","Chai",2001,14.2933333333333
"1852","Chromium","Chai",2002,6.81385964912281
"1853","Chromium","Chai",2003,3.4434
"1854","Chromium","Chai",2004,3.43651388888889
"1855","Chromium","Chai",2005,2.77736360606061
"1856","Chromium","Chai",2006,3.18242424242424
"1857","Chromium","Chai",2007,4.20047887323944
"1858","Chromium","Chai",2008,3.18909090909091
"1859","Chromium","Chai",2009,4.32259259259259
"1860","Chromium","Chai",2010,4.83055555555556
"1861","Chromium","Chai",2011,2.18888888888889
"1862","Chromium","Chai",2012,1.66666666666667
"1863","Chromium","Chai",2013,3.73333333333333
"1864","Chromium","Chai",2014,2.08888888888889
"1865","Chromium","Decha",2009,14.1111111111111
"1866","Chromium","Decha",2010,13.7272727272727
"1867","Chromium","Decha",2011,18.2727272727273
"1868","Chromium","Decha",2012,19.7500083333333
"1869","Chromium","Decha",2013,2.37338333333333
"1870","Chromium","Decha",2014,0.344357142857143
"1871","Chromium","Decha",2015,0.63208
"1872","Chromium","Kannika",1998,15.2555555555556
"1873","Chromium","Kannika",1999,11.0842105263158
"1874","Chromium","Kannika",2000,16.9921052631579
"1875","Chromium","Kannika",2001,17.7433333333333
"1876","Chromium","Kannika",2002,10.7546428571429
"1877","Chromium","Kannika",2003,6.13209090909091
"1878","Chromium","Kannika",2004,2.08416666666667
"1879","Chromium","Kannika",2005,3.75436111111111
"1880","Chromium","Kannika",2006,2.26894444444444
"1881","Chromium","Kannika",2007,2.49191666666667
"1882","Chromium","Kannika",2008,2.82105263157895
"1883","Chromium","Kannika",2009,4.45925925925926
"1884","Chromium","Kannika",2010,3.40833333333333
"1885","Chromium","Kannika",2011,2.58974358974359
"1886","Chromium","Kannika",2012,1.8
"1887","Chromium","Kannika",2014,1.04247619047619
"1888","Chromium","Kannika",2015,1.82328333333333
"1889","Chromium","Kannika",2016,2.20444444444444
"1890","Chromium","Kohsoom",1998,18.20002
"1891","Chromium","Kohsoom",1999,20.45
"1892","Chromium","Kohsoom",2000,19.2892857142857
"1893","Chromium","Kohsoom",2001,24.9854545454545
"1894","Chromium","Kohsoom",2002,14.0154545454545
"1895","Chromium","Kohsoom",2003,15.387
"1896","Chromium","Kohsoom",2004,3.85618181818182
"1897","Chromium","Kohsoom",2005,6.23445445454545
"1898","Chromium","Kohsoom",2006,3.36325
"1899","Chromium","Kohsoom",2007,8.97363636363636
"1900","Chromium","Kohsoom",2010,5.24166666666667
"1901","Chromium","Kohsoom",2011,4.62108333333333
"1902","Chromium","Kohsoom",2012,13.1545454545455
"1903","Chromium","Kohsoom",2013,2.95085
"1904","Chromium","Kohsoom",2014,1.62500833333333
"1905","Chromium","Sakda",1998,9.31666666666667
"1906","Chromium","Sakda",1999,12.154358974359
"1907","Chromium","Sakda",2000,16.3252631578947
"1908","Chromium","Sakda",2001,16.030303030303
"1909","Chromium","Sakda",2002,7.02296296296296
"1910","Chromium","Sakda",2003,3.05759375
"1911","Chromium","Sakda",2004,3.51088888888889
"1912","Chromium","Sakda",2005,2.44030555555556
"1913","Chromium","Sakda",2006,2.163
"1914","Chromium","Sakda",2007,2.86252777777778
"1915","Chromium","Sakda",2008,3.20772727272727
"1916","Chromium","Sakda",2009,4.48888888888889
"1917","Chromium","Sakda",2010,3.99722222222222
"1918","Chromium","Sakda",2011,3.11944444444444
"1919","Chromium","Sakda",2012,2.16666666666667
"1920","Chromium","Sakda",2014,0.595122222222222
"1921","Chromium","Sakda",2015,1.48645277777778
"1922","Chromium","Sakda",2016,1.63125
"1923","Chromium","Somchair",1998,17.2
"1924","Chromium","Somchair",1999,15.1428571428571
"1925","Chromium","Somchair",2000,17.6592857142857
"1926","Chromium","Somchair",2001,16.8633333333333
