"","measure","location","Year","mean_value"
"893","Biochemical Oxygen","Busarakhan",2004,34.3775541330618
"894","Biochemical Oxygen","Busarakhan",2005,38.8079939449055
"895","Biochemical Oxygen","Busarakhan",2006,31.4114466487918
"896","Biochemical Oxygen","Busarakhan",2007,44.3671061884797
"897","Biochemical Oxygen","Busarakhan",2008,28.6011364348985
"898","Biochemical Oxygen","Busarakhan",2009,23.0356541676331
"899","Biochemical Oxygen","Busarakhan",2010,22.1483868839508
"900","Biochemical Oxygen","Busarakhan",2011,23.9336225325795
"901","Biochemical Oxygen","Busarakhan",2012,27.877575759584
"902","Biochemical Oxygen","Busarakhan",2013,65.6383495885312
"903","Biochemical Oxygen","Busarakhan",2014,234647.567947282
"904","Biochemical Oxygen","Busarakhan",2015,57.6589212753424
"905","Biochemical Oxygen","Busarakhan",2016,47.564980216037
"906","Biochemical Oxygen","Chai",1998,19.7443222724089
"907","Biochemical Oxygen","Chai",1999,98904.8490632142
"908","Biochemical Oxygen","Chai",2000,13.929672765225
"909","Biochemical Oxygen","Chai",2001,12.9573533705563
"910","Biochemical Oxygen","Chai",2002,20.7132102323833
"911","Biochemical Oxygen","Chai",2003,42.0135054295544
"912","Biochemical Oxygen","Chai",2004,41.0179965044861
"913","Biochemical Oxygen","Chai",2005,16697.1556343477
"914","Biochemical Oxygen","Chai",2006,34.1223736090826
"915","Biochemical Oxygen","Chai",2007,32.0576762614957
"916","Biochemical Oxygen","Chai",2008,24.8894289098121
"917","Biochemical Oxygen","Chai",2009,23.5540362790184
"918","Biochemical Oxygen","Chai",2010,15.9219004559934
"919","Biochemical Oxygen","Chai",2011,17.1241908025544
"920","Biochemical Oxygen","Chai",2012,15.6226498842383
"921","Biochemical Oxygen","Chai",2013,84100.866828483
"922","Biochemical Oxygen","Chai",2014,17088.6630411832
"923","Biochemical Oxygen","Chai",2015,22.2340845202372
"924","Biochemical Oxygen","Chai",2016,25.2363605112826
"925","Biochemical Oxygen","Decha",2009,31.4595091073486
"926","Biochemical Oxygen","Decha",2010,51.0573907595459
"927","Biochemical Oxygen","Decha",2011,48.6995713985256
"928","Biochemical Oxygen","Decha",2012,60.124743121198
"929","Biochemical Oxygen","Decha",2013,29.5946077640461
"930","Biochemical Oxygen","Decha",2014,41.9086418414748
"931","Biochemical Oxygen","Decha",2015,92.2457835800135
"932","Biochemical Oxygen","Decha",2016,47.4987225784111
"933","Biochemical Oxygen","Kannika",1998,21.239414653171
"934","Biochemical Oxygen","Kannika",1999,20.3301924665129
"935","Biochemical Oxygen","Kannika",2000,17.9222090325637
"936","Biochemical Oxygen","Kannika",2001,12.6921279225709
"937","Biochemical Oxygen","Kannika",2002,17.7777689913591
"938","Biochemical Oxygen","Kannika",2003,21.7377548649626
"939","Biochemical Oxygen","Kannika",2004,15.828168025656
"940","Biochemical Oxygen","Kannika",2005,26.7709594521861
"941","Biochemical Oxygen","Kannika",2006,28.1261950328769
"942","Biochemical Oxygen","Kannika",2007,18.2670497068432
"943","Biochemical Oxygen","Kannika",2008,18.8610722293524
"944","Biochemical Oxygen","Kannika",2009,14.2270789782122
"945","Biochemical Oxygen","Kannika",2010,20.5672574228942
"946","Biochemical Oxygen","Kannika",2011,192625.177845889
"947","Biochemical Oxygen","Kannika",2012,91681.5219754964
"948","Biochemical Oxygen","Kannika",2013,25.2764579323475
"949","Biochemical Oxygen","Kannika",2014,16.6592947883487
"950","Biochemical Oxygen","Kannika",2015,26.2593122361756
"951","Biochemical Oxygen","Kannika",2016,26.1814230924914
"952","Biochemical Oxygen","Kohsoom",1998,36.9979628933258
"953","Biochemical Oxygen","Kohsoom",1999,33.9530179790416
"954","Biochemical Oxygen","Kohsoom",2000,30.5988452222752
"955","Biochemical Oxygen","Kohsoom",2001,30.7538384493453
"956","Biochemical Oxygen","Kohsoom",2002,118.824950792614
"957","Biochemical Oxygen","Kohsoom",2003,29.2089122278428
"958","Biochemical Oxygen","Kohsoom",2004,17.716446483018
"959","Biochemical Oxygen","Kohsoom",2005,40.9952241396828
"960","Biochemical Oxygen","Kohsoom",2006,17.8421127163373
"961","Biochemical Oxygen","Kohsoom",2007,16.898123173256
"962","Biochemical Oxygen","Kohsoom",2008,16.8490153782106
"963","Biochemical Oxygen","Kohsoom",2009,11.9708543856698
"964","Biochemical Oxygen","Kohsoom",2010,27.2147522248911
"965","Biochemical Oxygen","Kohsoom",2011,18.0201905680075
"966","Biochemical Oxygen","Kohsoom",2012,20.782725034495
"967","Biochemical Oxygen","Kohsoom",2013,13.5951998206245
"968","Biochemical Oxygen","Kohsoom",2014,21.462903267027
"969","Biochemical Oxygen","Kohsoom",2015,11.7336463196904
"970","Biochemical Oxygen","Kohsoom",2016,22.3710758644531
"971","Biochemical Oxygen","Sakda",1998,12.9295220709044
"972","Biochemical Oxygen","Sakda",1999,18.9009166040136
"973","Biochemical Oxygen","Sakda",2000,14.4921392700883
"974","Biochemical Oxygen","Sakda",2001,13.1094697547595
"975","Biochemical Oxygen","Sakda",2002,14.5143216582922
"976","Biochemical Oxygen","Sakda",2003,25.4933695113873
"977","Biochemical Oxygen","Sakda",2004,16.4887943648278
"978","Biochemical Oxygen","Sakda",2005,21.9522703909355
"979","Biochemical Oxygen","Sakda",2006,22.340666624389
"980","Biochemical Oxygen","Sakda",2007,33.5452422304126
"981","Biochemical Oxygen","Sakda",2008,55290.9731699484
"982","Biochemical Oxygen","Sakda",2009,13.1344796942326
"983","Biochemical Oxygen","Sakda",2010,67.4469748715311
"984","Biochemical Oxygen","Sakda",2011,48727.1436520021
"985","Biochemical Oxygen","Sakda",2012,27791.7447582127
"986","Biochemical Oxygen","Sakda",2013,97249.356149171
"987","Biochemical Oxygen","Sakda",2014,41684.2624881312
"988","Biochemical Oxygen","Sakda",2015,44487.8336417241
"989","Biochemical Oxygen","Sakda",2016,14474.8758578656
"990","Biochemical Oxygen","Somchair",1998,19.5778750439767
"991","Biochemical Oxygen","Somchair",1999,24.5078253573641
"992","Biochemical Oxygen","Somchair",2000,22.481733296786
"993","Biochemical Oxygen","Somchair",2001,18.692264921712
"994","Biochemical Oxygen","Somchair",2002,44.9929039731308
"995","Biochemical Oxygen","Somchair",2003,32.6243333893439
"996","Biochemical Oxygen","Somchair",2004,68.6509306630576
"997","Biochemical Oxygen","Somchair",2005,63.4100100884493
"998","Biochemical Oxygen","Somchair",2006,79.7084019249319
"999","Biochemical Oxygen","Somchair",2007,40.8023099850276
"1000","Biochemical Oxygen","Somchair",2008,32.8981776911776
"1001","Biochemical Oxygen","Somchair",2009,30.619571372962
"1002","Biochemical Oxygen","Somchair",2010,19.9905802971989
"1003","Biochemical Oxygen","Somchair",2011,28.2000923064289
"1004","Biochemical Oxygen","Somchair",2012,25.6938342348704
"1005","Biochemical Oxygen","Somchair",2013,58.6763555062062
"1006","Biochemical Oxygen","Somchair",2014,83128.2409836284
"1007","Biochemical Oxygen","Somchair",2015,61.8518297603826
"1008","Biochemical Oxygen","Somchair",2016,62.6460299929407
"1009","Biochemical Oxygen","Tansanee",2009,417307.450413938
"1010","Biochemical Oxygen","Tansanee",2010,56.263523447512
"1011","Biochemical Oxygen","Tansanee",2011,72.685934165129
"1012","Biochemical Oxygen","Tansanee",2012,99.5630681540095
"1013","Biochemical Oxygen","Tansanee",2013,95.6247090058438
"1014","Biochemical Oxygen","Tansanee",2014,65.1189876491665
"1015","Biochemical Oxygen","Tansanee",2015,121.530119510193
"1016","Biochemical Oxygen","Tansanee",2016,242.899255634057
"1017","Boron","Busarakhan",2012,23.6842105263158
"1018","Boron","Chai",2012,18.7456445993031
"1019","Boron","Kannika",2012,18.5714285714286
"1020","Boron","Sakda",2012,5.4093567251462
"1021","Boron","Somchair",2012,18.1818181818182
"1022","Cadmium","Achara",2009,0
"1023","Cadmium","Achara",2010,5.90277777777778
"1024","Cadmium","Achara",2011,11.11
"1025","Cadmium","Achara",2012,20825
"1026","Cadmium","Achara",2013,8.33
"1027","Cadmium","Achara",2015,0
"1028","Cadmium","Achara",2016,0
"1029","Cadmium","Boonsri",1998,88505.7581280852
"1030","Cadmium","Boonsri",1999,301214.513723015
"1031","Cadmium","Boonsri",2000,150.049708898268
"1032","Cadmium","Boonsri",2001,689.141359247698
"1033","Cadmium","Boonsri",2002,224.332468675934
"1034","Cadmium","Boonsri",2003,302.844883271414
"1035","Cadmium","Boonsri",2004,152562.478222062
"1036","Cadmium","Boonsri",2005,195.989560238684
"1037","Cadmium","Boonsri",2006,266.482132920134
"1038","Cadmium","Boonsri",2007,261.236421058719
"1039","Cadmium","Boonsri",2010,369.628195853894
"1040","Cadmium","Boonsri",2011,29.8506630962255
"1041","Cadmium","Boonsri",2012,53337.4463756887
"1042","Cadmium","Boonsri",2013,31864.24430623
"1043","Cadmium","Boonsri",2014,17007.2281265001
"1044","Cadmium","Busarakhan",1998,14.0625
"1045","Cadmium","Busarakhan",1999,11870.0801372531
"1046","Cadmium","Busarakhan",2000,6226.26663666005
"1047","Cadmium","Busarakhan",2001,127.546863401633
"1048","Cadmium","Busarakhan",2002,211.971307146941
"1049","Cadmium","Busarakhan",2003,159.302072523571
"1050","Cadmium","Busarakhan",2004,140.292003071792
"1051","Cadmium","Busarakhan",2005,640.393427347036
"1052","Cadmium","Busarakhan",2006,254.804385560666
"1053","Cadmium","Busarakhan",2007,623.929001230161
"1054","Cadmium","Busarakhan",2008,84.6169625427037
"1055","Cadmium","Busarakhan",2009,32.6001873219722
"1056","Cadmium","Busarakhan",2010,85.0925869519136
"1057","Cadmium","Busarakhan",2011,11693.5423466519
"1058","Cadmium","Busarakhan",2012,59999.9583333333
"1059","Cadmium","Busarakhan",2014,0
"1060","Cadmium","Busarakhan",2016,123921.128313131
"1061","Cadmium","Chai",1998,67547.5261284546
"1062","Cadmium","Chai",1999,2701.43838987859
"1063","Cadmium","Chai",2000,114.398049476433
"1064","Cadmium","Chai",2001,205.053397455184
"1065","Cadmium","Chai",2002,73.434254669642
"1066","Cadmium","Chai",2003,191.79518151539
"1067","Cadmium","Chai",2004,104.783244962152
"1068","Cadmium","Chai",2005,344.631891292154
"1069","Cadmium","Chai",2006,433.507821799917
"1070","Cadmium","Chai",2007,234.395677297764
"1071","Cadmium","Chai",2008,190.12309244832
"1072","Cadmium","Chai",2009,16.2849837532792
"1073","Cadmium","Chai",2010,23.2879592928572
"1074","Cadmium","Chai",2011,8900.53096971112
"1075","Cadmium","Chai",2012,16683.3
"1076","Cadmium","Chai",2013,0
"1077","Cadmium","Chai",2014,0
"1078","Cadmium","Chai",2016,46547.32422333
"1079","Cadmium","Decha",2009,0
"1080","Cadmium","Decha",2010,1126.66666666667
"1081","Cadmium","Decha",2011,640.57924703062
"1082","Cadmium","Decha",2012,689166.662142341
"1083","Cadmium","Decha",2013,39133.3803818114
"1084","Cadmium","Decha",2014,61428.5617103984
"1085","Cadmium","Decha",2015,57.4797979797979
"1086","Cadmium","Kannika",1998,78638.7212994787
"1087","Cadmium","Kannika",1999,7269.82221471423
"1088","Cadmium","Kannika",2000,192.345855535062
"1089","Cadmium","Kannika",2001,86.4991789025918
"1090","Cadmium","Kannika",2002,100.185985726766
"1091","Cadmium","Kannika",2003,200.779742031809
"1092","Cadmium","Kannika",2004,66.4900231205052
"1093","Cadmium","Kannika",2005,278.851895981432
"1094","Cadmium","Kannika",2006,166.392456606175
"1095","Cadmium","Kannika",2007,190.466155395914
"1096","Cadmium","Kannika",2008,317.363606159229
"1097","Cadmium","Kannika",2009,38.3503366720901
"1098","Cadmium","Kannika",2010,33.1961880262389
"1099","Cadmium","Kannika",2011,11548.9253018137
"1100","Cadmium","Kannika",2012,23323.2212121212
"1101","Cadmium","Kannika",2014,13243.1596678701
"1102","Cadmium","Kannika",2015,9445.66847265222
"1103","Cadmium","Kannika",2016,22222.933354253
"1104","Cadmium","Kohsoom",1998,500338.58092296
"1105","Cadmium","Kohsoom",1999,10143.0313190786
"1106","Cadmium","Kohsoom",2000,83.4025844900912
"1107","Cadmium","Kohsoom",2001,271.926562830293
"1108","Cadmium","Kohsoom",2002,148.893827914601
"1109","Cadmium","Kohsoom",2003,73.7734548148079
"1110","Cadmium","Kohsoom",2004,106.678568954079
"1111","Cadmium","Kohsoom",2005,250.853507999519
"1112","Cadmium","Kohsoom",2006,224.737003837767
"1113","Cadmium","Kohsoom",2007,127.656526031066
"1114","Cadmium","Kohsoom",2010,36.9433355286074
"1115","Cadmium","Kohsoom",2011,113.354881150759
"1116","Cadmium","Kohsoom",2012,33.3734568604804
"1117","Cadmium","Kohsoom",2013,0
"1118","Cadmium","Kohsoom",2014,0
"1119","Cadmium","Sakda",1998,69.3472738162535
"1120","Cadmium","Sakda",1999,663265.145079121
"1121","Cadmium","Sakda",2000,333.299074344389
"1122","Cadmium","Sakda",2001,117.7305533483
"1123","Cadmium","Sakda",2002,71.4304268305842
"1124","Cadmium","Sakda",2003,157.656187272973
"1125","Cadmium","Sakda",2004,104.754934055906
"1126","Cadmium","Sakda",2005,234.824024795135
"1127","Cadmium","Sakda",2006,124.792187464215
"1128","Cadmium","Sakda",2007,96.0883316391578
"1129","Cadmium","Sakda",2008,44.9711050864246
"1130","Cadmium","Sakda",2009,25.2166180691649
"1131","Cadmium","Sakda",2010,25.5848155025792
"1132","Cadmium","Sakda",2011,10011.7593125624
"1133","Cadmium","Sakda",2012,16666.65
"1134","Cadmium","Sakda",2014,31111.1101190476
"1135","Cadmium","Sakda",2015,5277.77631578947
"1136","Cadmium","Sakda",2016,38892.5960309915
"1137","Cadmium","Somchair",1998,74.1542536180419
"1138","Cadmium","Somchair",1999,206.104224974772
"1139","Cadmium","Somchair",2000,98.9120417810794
"1140","Cadmium","Somchair",2001,380.075679877672
"1141","Cadmium","Somchair",2002,80.480952413283
"1142","Cadmium","Somchair",2003,228.953516636327
"1143","Cadmium","Somchair",2004,201.183301122463
"1144","Cadmium","Somchair",2005,930.922931791301
"1145","Cadmium","Somchair",2006,302.398702503701
"1146","Cadmium","Somchair",2007,359.601991077723
"1147","Cadmium","Somchair",2008,147.963170648376
"1148","Cadmium","Somchair",2009,379.733544203205
"1149","Cadmium","Somchair",2010,39.9788836926683
"1150","Cadmium","Somchair",2011,26684.8496434938
"1151","Cadmium","Somchair",2012,49950
"1152","Cadmium","Somchair",2014,19.98
"1153","Cadmium","Somchair",2016,148823.356147279
"1154","Cadmium","Tansanee",2010,53.3333333333333
"1155","Cadmium","Tansanee",2011,0
"1156","Calcium","Achara",2009,29.7846692190733
"1157","Calcium","Achara",2010,12.7121301706104
"1158","Calcium","Achara",2011,13.8145306727629
"1159","Calcium","Achara",2012,16.3342422253618
"1160","Calcium","Achara",2013,19.256187833822
"1161","Calcium","Achara",2014,18.1300043751745
"1162","Calcium","Achara",2015,12.7033287621771
"1163","Calcium","Achara",2016,12.2643047589831
"1164","Calcium","Boonsri",1998,9.31731788564272
"1165","Calcium","Boonsri",1999,8.39222628005929
"1166","Calcium","Boonsri",2000,3.75132820439359
"1167","Calcium","Boonsri",2001,6.2270603317273
"1168","Calcium","Boonsri",2002,4.92432733780357
"1169","Calcium","Boonsri",2003,5.80638164144694
"1170","Calcium","Boonsri",2004,4.8702171909525
"1171","Calcium","Boonsri",2005,8.04143316772952
"1172","Calcium","Boonsri",2006,5.45412397650013
"1173","Calcium","Boonsri",2007,8.08056203843907
"1174","Calcium","Boonsri",2008,7.46968671363454
"1175","Calcium","Boonsri",2009,9.34861370641065
"1176","Calcium","Boonsri",2010,6.5486919122143
"1177","Calcium","Boonsri",2011,155.621503414589
"1178","Calcium","Boonsri",2012,12.7230389142536
"1179","Calcium","Boonsri",2013,8.72544795689319
"1180","Calcium","Boonsri",2014,11.1325980752942
"1181","Calcium","Boonsri",2015,9.54872613366148
"1182","Calcium","Boonsri",2016,2.75885050469794
"1183","Calcium","Busarakhan",1998,18.0854359237986
"1184","Calcium","Busarakhan",1999,30.9162600889746
"1185","Calcium","Busarakhan",2000,22.9293841500454
"1186","Calcium","Busarakhan",2001,16.0699223544008
"1187","Calcium","Busarakhan",2002,27.451899721399
"1188","Calcium","Busarakhan",2003,49.2077633411369
"1189","Calcium","Busarakhan",2004,68.5487179181608
"1190","Calcium","Busarakhan",2005,32.8393133234355
"1191","Calcium","Busarakhan",2006,16.6178742937355
"1192","Calcium","Busarakhan",2007,19.9929207747597
"1193","Calcium","Busarakhan",2008,14.280157075015
"1194","Calcium","Busarakhan",2009,12.641044155933
"1195","Calcium","Busarakhan",2010,13.6435922268226
"1196","Calcium","Busarakhan",2011,19.4143910675972
"1197","Calcium","Busarakhan",2012,20.3406955881257
"1198","Calcium","Busarakhan",2013,12.1637134824108
"1199","Calcium","Busarakhan",2014,21.3181804339271
"1200","Calcium","Busarakhan",2015,12.0591575150666
"1201","Calcium","Busarakhan",2016,58.3059716395207
"1202","Calcium","Chai",1998,5.73423803340418
"1203","Calcium","Chai",1999,4.45232774119066
"1204","Calcium","Chai",2000,7.16957506141723
"1205","Calcium","Chai",2001,8.0529331876579
"1206","Calcium","Chai",2002,11.5094005630666
"1207","Calcium","Chai",2003,10.7876957875468
"1208","Calcium","Chai",2004,16.6375135855643
"1209","Calcium","Chai",2005,10.3142512566769
"1210","Calcium","Chai",2006,17.6165112781222
"1211","Calcium","Chai",2007,9.16580470599819
"1212","Calcium","Chai",2008,9.06496512876048
"1213","Calcium","Chai",2009,10.9021955413262
"1214","Calcium","Chai",2010,8.67760236573339
"1215","Calcium","Chai",2011,13.395444417636
"1216","Calcium","Chai",2012,5.05652666000015
"1217","Calcium","Chai",2013,10.3400348128495
"1218","Calcium","Chai",2014,7.27449094597687
"1219","Calcium","Chai",2015,5.2276560968978
"1220","Calcium","Chai",2016,9.64537138213321
"1221","Calcium","Decha",2009,22.7161670635833
"1222","Calcium","Decha",2010,18.9072656284042
"1223","Calcium","Decha",2011,32.5340707509233
"1224","Calcium","Decha",2012,23.7388895283466
"1225","Calcium","Decha",2013,15.3730163017303
"1226","Calcium","Decha",2014,22.6797152805673
"1227","Calcium","Decha",2015,25.3000400445923
"1228","Calcium","Decha",2016,20.3009347873447
"1229","Calcium","Kannika",1998,3.95854413141983
"1230","Calcium","Kannika",1999,7.22399553045726
"1231","Calcium","Kannika",2000,8.35355304995939
"1232","Calcium","Kannika",2001,6.7422602273935
"1233","Calcium","Kannika",2002,10.2089654662655
"1234","Calcium","Kannika",2003,9.25235895807739
"1235","Calcium","Kannika",2004,15.1184252247011
"1236","Calcium","Kannika",2005,9.61067945946019
"1237","Calcium","Kannika",2006,13.1460180942881
"1238","Calcium","Kannika",2007,5.75920723708735
"1239","Calcium","Kannika",2008,8.28100509438445
"1240","Calcium","Kannika",2009,7.16672302453792
"1241","Calcium","Kannika",2010,10.084349138087
"1242","Calcium","Kannika",2011,8.54857821633747
"1243","Calcium","Kannika",2012,7.68885383968299
"1244","Calcium","Kannika",2013,10.4801661841869
"1245","Calcium","Kannika",2014,5.3131108188761
"1246","Calcium","Kannika",2015,5.35644326317469
"1247","Calcium","Kannika",2016,3.50015662586004
"1248","Calcium","Kohsoom",1998,15.5304913450067
"1249","Calcium","Kohsoom",1999,15.3216502861372
"1250","Calcium","Kohsoom",2000,13.6578107649001
"1251","Calcium","Kohsoom",2001,19.3911086736619
"1252","Calcium","Kohsoom",2002,19.8428459289739
"1253","Calcium","Kohsoom",2003,18.648570267309
"1254","Calcium","Kohsoom",2004,8.2236222996554
"1255","Calcium","Kohsoom",2005,9.30805633679406
"1256","Calcium","Kohsoom",2006,9.46425158916632
"1257","Calcium","Kohsoom",2007,9.88801044139892
"1258","Calcium","Kohsoom",2008,10.0075528896013
"1259","Calcium","Kohsoom",2009,25.7917670628441
"1260","Calcium","Kohsoom",2010,5.58441051495706
"1261","Calcium","Kohsoom",2011,144.252670859903
"1262","Calcium","Kohsoom",2012,6.75154091889111
"1263","Calcium","Kohsoom",2013,13.0998186409731
"1264","Calcium","Kohsoom",2014,19.1759486673371
"1265","Calcium","Kohsoom",2015,11.5990454198443
"1266","Calcium","Kohsoom",2016,15.142950627714
"1267","Calcium","Sakda",1998,3.09935828258109
"1268","Calcium","Sakda",1999,5.25493560669811
"1269","Calcium","Sakda",2000,6.59778412355675
"1270","Calcium","Sakda",2001,6.72559652038881
"1271","Calcium","Sakda",2002,7.05198960624061
"1272","Calcium","Sakda",2003,8.82080377084306
"1273","Calcium","Sakda",2004,13.5353632376421
"1274","Calcium","Sakda",2005,9.69525860474152
"1275","Calcium","Sakda",2006,12.5774098542493
"1276","Calcium","Sakda",2007,7.07884030480733
"1277","Calcium","Sakda",2008,10.193916651065
"1278","Calcium","Sakda",2009,12.0378084847844
"1279","Calcium","Sakda",2010,10.8395571020397
"1280","Calcium","Sakda",2011,6.99327152219422
"1281","Calcium","Sakda",2012,8.25449954991421
"1282","Calcium","Sakda",2013,9.72660828976693
"1283","Calcium","Sakda",2014,5.21482646998331
"1284","Calcium","Sakda",2015,4.56061433462494
"1285","Calcium","Sakda",2016,3.4568111889375
"1286","Calcium","Somchair",1998,10.043682999251
"1287","Calcium","Somchair",1999,23.798633958405
"1288","Calcium","Somchair",2000,19.3610295383764
"1289","Calcium","Somchair",2001,11.1868029262131
"1290","Calcium","Somchair",2002,18.1225254927591
"1291","Calcium","Somchair",2003,42.2396115881153
"1292","Calcium","Somchair",2004,40.5989676630056
"1293","Calcium","Somchair",2005,20.3845177736088
"1294","Calcium","Somchair",2006,14.85856280445
"1295","Calcium","Somchair",2007,24.1937106538922
"1296","Calcium","Somchair",2008,20.3060001947152
"1297","Calcium","Somchair",2009,17.7427308033196
"1298","Calcium","Somchair",2010,8.55913885576235
"1299","Calcium","Somchair",2011,12.3225648954917
"1300","Calcium","Somchair",2012,8.42619065165209
"1301","Calcium","Somchair",2013,9.10382217588592
"1302","Calcium","Somchair",2014,15.7460584267146
"1303","Calcium","Somchair",2015,6.17091826048364
"1304","Calcium","Somchair",2016,21.7532907265534
"1305","Calcium","Tansanee",2013,43.3276658637408
"1306","Calcium","Tansanee",2014,37.7388883643817
"1307","Calcium","Tansanee",2015,16.5342294892398
"1308","Calcium","Tansanee",2016,12.4474853862929
"1309","Carbonates","Busarakhan",2007,34.7649156009252
"1310","Carbonates","Busarakhan",2008,69.5096397507021
"1311","Carbonates","Chai",2005,12.6582283688511
"1312","Carbonates","Chai",2007,24.3994601889339
"1313","Carbonates","Kannika",2005,0
"1314","Carbonates","Kannika",2008,29.0295360465737
"1315","Carbonates","Sakda",2005,19.738252599195
"1316","Carbonates","Sakda",2007,29.1139242286671
"1317","Carbonates","Somchair",2007,48.7179487179487
"1318","Carbonates","Somchair",2008,22.4230722936187
"1319","Cesium","Boonsri",1998,49999.9995
"1320","Cesium","Busarakhan",1998,0
"1321","Cesium","Chai",1998,0
"1322","Cesium","Kannika",1998,0
"1323","Cesium","Kohsoom",1998,0
"1324","Cesium","Sakda",1998,0
"1325","Cesium","Somchair",1998,0
"1326","Chemical Oxygen Demand (Cr)","Achara",2009,21.1415785472389
"1327","Chemical Oxygen Demand (Cr)","Achara",2010,34.0244708994709
"1328","Chemical Oxygen Demand (Cr)","Achara",2011,2083343.26257085
"1329","Chemical Oxygen Demand (Cr)","Achara",2012,3624997.28511048
"1330","Chemical Oxygen Demand (Cr)","Achara",2013,1166678.98537828
"1331","Chemical Oxygen Demand (Cr)","Achara",2014,416716.216006216
"1332","Chemical Oxygen Demand (Cr)","Achara",2015,40.7536764705882
"1333","Chemical Oxygen Demand (Cr)","Achara",2016,54.6015607199818
"1334","Chemical Oxygen Demand (Cr)","Boonsri",1998,10.0202727811878
"1335","Chemical Oxygen Demand (Cr)","Boonsri",1999,452008.623758225
"1336","Chemical Oxygen Demand (Cr)","Boonsri",2000,12.9157639506149
"1337","Chemical Oxygen Demand (Cr)","Boonsri",2001,15.6923377381001
"1338","Chemical Oxygen Demand (Cr)","Boonsri",2002,23.217482899716
"1339","Chemical Oxygen Demand (Cr)","Boonsri",2003,18.4436653230029
"1340","Chemical Oxygen Demand (Cr)","Boonsri",2004,12.9874300498266
"1341","Chemical Oxygen Demand (Cr)","Boonsri",2005,84460.2228180624
"1342","Chemical Oxygen Demand (Cr)","Boonsri",2006,14.6515296949853
"1343","Chemical Oxygen Demand (Cr)","Boonsri",2007,17.4350198847427
"1344","Chemical Oxygen Demand (Cr)","Boonsri",2008,11.3102882263492
"1345","Chemical Oxygen Demand (Cr)","Boonsri",2009,11.8344818009721
"1346","Chemical Oxygen Demand (Cr)","Boonsri",2010,20.3264619786345
"1347","Chemical Oxygen Demand (Cr)","Boonsri",2011,336563.526480766
"1348","Chemical Oxygen Demand (Cr)","Boonsri",2012,320326.874069162
"1349","Chemical Oxygen Demand (Cr)","Boonsri",2013,14.2409750306422
"1350","Chemical Oxygen Demand (Cr)","Boonsri",2014,13.9826141659155
"1351","Chemical Oxygen Demand (Cr)","Boonsri",2015,6.96316439583492
"1352","Chemical Oxygen Demand (Cr)","Boonsri",2016,4.56623081353173
"1353","Chemical Oxygen Demand (Cr)","Busarakhan",1998,11499999.9997826
"1354","Chemical Oxygen Demand (Cr)","Busarakhan",1999,4400028.24290486
"1355","Chemical Oxygen Demand (Cr)","Busarakhan",2000,40.6060365875173
"1356","Chemical Oxygen Demand (Cr)","Busarakhan",2001,28.4361259655377
"1357","Chemical Oxygen Demand (Cr)","Busarakhan",2002,34.1898708434423
"1358","Chemical Oxygen Demand (Cr)","Busarakhan",2003,24.0170950176215
"1359","Chemical Oxygen Demand (Cr)","Busarakhan",2004,24.6092838523321
"1360","Chemical Oxygen Demand (Cr)","Busarakhan",2006,24.9045960789854
"1361","Chemical Oxygen Demand (Cr)","Busarakhan",2007,28.2136387255237
"1362","Chemical Oxygen Demand (Cr)","Busarakhan",2008,15.5475772794479
"1363","Chemical Oxygen Demand (Cr)","Busarakhan",2009,27.4398494621547
"1364","Chemical Oxygen Demand (Cr)","Busarakhan",2010,9.15417711705283
"1365","Chemical Oxygen Demand (Cr)","Busarakhan",2011,15.9583856005934
"1366","Chemical Oxygen Demand (Cr)","Busarakhan",2012,34.920212318122
"1367","Chemical Oxygen Demand (Cr)","Busarakhan",2013,13.9413142250872
"1368","Chemical Oxygen Demand (Cr)","Busarakhan",2014,13.0943700132098
"1369","Chemical Oxygen Demand (Cr)","Busarakhan",2015,11.8355786605358
"1370","Chemical Oxygen Demand (Cr)","Busarakhan",2016,9.96235425056176
"1371","Chemical Oxygen Demand (Cr)","Chai",1998,12.9203493625997
"1372","Chemical Oxygen Demand (Cr)","Chai",1999,600017.595786245
"1373","Chemical Oxygen Demand (Cr)","Chai",2000,24.6533398023468
"1374","Chemical Oxygen Demand (Cr)","Chai",2001,22.2077102392971
"1375","Chemical Oxygen Demand (Cr)","Chai",2002,23.0766574049552
"1376","Chemical Oxygen Demand (Cr)","Chai",2003,35.2785114580659
"1377","Chemical Oxygen Demand (Cr)","Chai",2004,11.0903157542127
"1378","Chemical Oxygen Demand (Cr)","Chai",2005,10.0145794966237
"1379","Chemical Oxygen Demand (Cr)","Chai",2006,46.2667477117824
"1380","Chemical Oxygen Demand (Cr)","Chai",2007,14.1334484429849
"1381","Chemical Oxygen Demand (Cr)","Chai",2008,8.18487550929686
"1382","Chemical Oxygen Demand (Cr)","Chai",2009,14.610484084363
"1383","Chemical Oxygen Demand (Cr)","Chai",2010,8.35202269176031
"1384","Chemical Oxygen Demand (Cr)","Chai",2011,6.95366398645955
"1385","Chemical Oxygen Demand (Cr)","Chai",2012,10.0764239122058
"1386","Chemical Oxygen Demand (Cr)","Chai",2013,6.15987235579797
"1387","Chemical Oxygen Demand (Cr)","Chai",2014,9.04492154838471
"1388","Chemical Oxygen Demand (Cr)","Chai",2015,9.19241756761208
"1389","Chemical Oxygen Demand (Cr)","Chai",2016,11.2288003923984
